date,amount,description,category
2025-12-20,3159.78,Salary Deposit,Income
2025-12-20,-92.7,Restaurant,Food
2025-12-20,-113.13,Concert,Entertainment
2025-12-20,-118.07,Restaurant,Food
2025-12-20,-20.5,Concert,Entertainment
2025-12-20,-176.85,Internet,Utilities
2025-12-20,-47.08,Concert,Entertainment
2025-12-20,-1034.71,Monthly Rent,Rent
2025-12-20,-176.62,Restaurant,Food
2025-12-20,-1064.0,Monthly Rent,Rent
2025-12-20,-20.38,Phone Bill,Utilities
2025-12-20,-146.94,Subway,Transport
2025-12-20,-1084.83,Monthly Rent,Rent
2025-12-20,-125.48,Coffee Shop,Food
2025-12-20,3266.25,Salary Deposit,Income
2025-12-20,-190.45,Netflix,Entertainment
2025-12-20,-1135.22,Monthly Rent,Rent
2025-12-20,-72.29,Cinema,Entertainment
2025-12-20,-118.83,Phone Bill,Utilities
2025-12-20,-53.65,Concert,Entertainment
2025-12-20,-1276.35,Monthly Rent,Rent
2025-12-20,-162.58,Phone Bill,Utilities
2025-12-20,-46.05,Restaurant,Food
2025-12-20,-1347.32,Monthly Rent,Rent
2025-12-20,4203.3,Salary Deposit,Income
2025-12-20,-38.96,Restaurant,Food
2025-12-20,-74.96,Electric Bill,Utilities
2025-12-20,-35.88,Gas Station,Transport
2025-12-20,-36.78,Cinema,Entertainment
2025-12-20,-128.17,Concert,Entertainment
2025-12-20,-12.34,Gas Station,Transport
2025-12-20,-1456.3,Monthly Rent,Rent
2025-12-20,4466.79,Salary Deposit,Income
2025-12-20,-46.06,Cinema,Entertainment
2025-12-20,-81.21,Water Bill,Utilities
2025-12-20,-1246.74,Monthly Rent,Rent
2025-12-20,3475.07,Salary Deposit,Income
2025-12-20,-172.35,Coffee Shop,Food
2025-12-20,2986.81,Salary Deposit,Income
2025-12-20,-47.23,Phone Bill,Utilities
2025-12-20,-168.93,Internet,Utilities
2025-12-21,-166.72,Subway,Transport
2025-12-21,4970.8,Salary Deposit,Income
2025-12-21,-111.2,Netflix,Entertainment
2025-12-21,4680.17,Salary Deposit,Income
2025-12-21,-11.84,Fast Food,Food
2025-12-21,2500.94,Salary Deposit,Income
2025-12-21,-1099.54,Monthly Rent,Rent
2025-12-21,-173.68,Coffee Shop,Food
2025-12-21,-1336.17,Monthly Rent,Rent
2025-12-21,-186.46,Groceries,Food
2025-12-21,-1461.49,Monthly Rent,Rent
2025-12-21,-1099.76,Monthly Rent,Rent
2025-12-21,-144.6,Coffee Shop,Food
2025-12-21,-1030.79,Monthly Rent,Rent
2025-12-21,-11.82,Concert,Entertainment
2025-12-21,-57.24,Concert,Entertainment
2025-12-21,-59.41,Netflix,Entertainment
2025-12-21,-39.8,Flight,Transport
2025-12-21,-89.46,Uber,Transport
2025-12-21,-132.21,Spotify,Entertainment
2025-12-21,-95.53,Uber,Transport
2025-12-21,-1341.87,Monthly Rent,Rent
2025-12-21,-156.19,Fast Food,Food
2025-12-21,4233.24,Salary Deposit,Income
2025-12-21,-174.65,Phone Bill,Utilities
2025-12-21,2346.03,Salary Deposit,Income
2025-12-21,-1325.54,Monthly Rent,Rent
2025-12-21,4457.76,Salary Deposit,Income
2025-12-21,-12.81,Internet,Utilities
2025-12-21,-1468.46,Monthly Rent,Rent
2025-12-21,-26.72,Flight,Transport
2025-12-21,-91.65,Internet,Utilities
2025-12-21,-53.51,Uber,Transport
2025-12-21,-94.04,Spotify,Entertainment
2025-12-21,2218.44,Salary Deposit,Income
2025-12-21,-35.05,Fast Food,Food
2025-12-21,-55.96,Groceries,Food
2025-12-21,-35.18,Spotify,Entertainment
2025-12-21,-163.51,Uber,Transport
2025-12-21,4532.7,Salary Deposit,Income
2025-12-21,-1177.71,Monthly Rent,Rent
2025-12-21,-174.39,Water Bill,Utilities
2025-12-21,-1440.33,Monthly Rent,Rent
2025-12-21,-121.31,Coffee Shop,Food
2025-12-21,-24.41,Phone Bill,Utilities
2025-12-21,-170.68,Gas Station,Transport
2025-12-21,-133.47,Groceries,Food
2025-12-21,-64.75,Netflix,Entertainment
2025-12-21,-103.76,Restaurant,Food
2025-12-21,-138.77,Cinema,Entertainment
2025-12-21,-1499.85,Monthly Rent,Rent
2025-12-21,-19.7,Flight,Transport
2025-12-21,4933.85,Salary Deposit,Income
2025-12-21,4103.85,Salary Deposit,Income
2025-12-21,-1341.39,Monthly Rent,Rent
2025-12-21,-1349.34,Monthly Rent,Rent
2025-12-21,-155.4,Flight,Transport
2025-12-22,2130.18,Salary Deposit,Income
2025-12-22,-113.65,Coffee Shop,Food
2025-12-22,-128.66,Cinema,Entertainment
2025-12-22,-59.08,Subway,Transport
2025-12-22,2191.38,Salary Deposit,Income
2025-12-22,-1455.54,Monthly Rent,Rent
2025-12-22,-189.87,Concert,Entertainment
2025-12-22,-50.11,Groceries,Food
2025-12-22,-181.32,Cinema,Entertainment
2025-12-22,-171.63,Phone Bill,Utilities
2025-12-22,-189.8,Gas Station,Transport
2025-12-22,-1077.57,Monthly Rent,Rent
2025-12-22,-1145.08,Monthly Rent,Rent
2025-12-22,-53.95,Coffee Shop,Food
2025-12-22,-67.51,Phone Bill,Utilities
2025-12-22,-140.81,Fast Food,Food
2025-12-22,-148.6,Water Bill,Utilities
2025-12-22,-56.66,Spotify,Entertainment
2025-12-22,-1376.87,Monthly Rent,Rent
2025-12-22,-196.31,Fast Food,Food
2025-12-22,-197.18,Netflix,Entertainment
2025-12-22,-67.24,Water Bill,Utilities
2025-12-22,-80.76,Restaurant,Food
2025-12-22,-27.6,Internet,Utilities
2025-12-22,-171.82,Fast Food,Food
2025-12-22,-189.51,Netflix,Entertainment
2025-12-22,-36.6,Subway,Transport
2025-12-22,-35.94,Electric Bill,Utilities
2025-12-22,-189.97,Flight,Transport
2025-12-22,3834.24,Salary Deposit,Income
2025-12-22,-145.93,Uber,Transport
2025-12-22,-84.35,Electric Bill,Utilities
2025-12-22,-47.99,Uber,Transport
2025-12-22,-69.47,Concert,Entertainment
2025-12-22,3040.43,Salary Deposit,Income
2025-12-22,-22.41,Restaurant,Food
2025-12-22,-704.34,Groceries,Food
2025-12-22,3251.21,Salary Deposit,Income
2025-12-22,-1013.31,Monthly Rent,Rent
2025-12-22,-89.58,Netflix,Entertainment
2025-12-22,-166.19,Coffee Shop,Food
2025-12-22,-180.72,Groceries,Food
2025-12-23,-165.19,Groceries,Food
2025-12-23,2496.18,Salary Deposit,Income
2025-12-23,-99.0,Flight,Transport
2025-12-23,-110.94,Groceries,Food
2025-12-23,-119.8,Coffee Shop,Food
2025-12-23,-33.87,Phone Bill,Utilities
2025-12-23,-141.46,Restaurant,Food
2025-12-23,2579.31,Salary Deposit,Income
2025-12-23,2521.17,Salary Deposit,Income
2025-12-23,-1283.13,Monthly Rent,Rent
2025-12-23,2847.22,Salary Deposit,Income
2025-12-23,-12.07,Phone Bill,Utilities
2025-12-23,-43.94,Cinema,Entertainment
2025-12-23,3109.77,Salary Deposit,Income
2025-12-23,-51.57,Restaurant,Food
2025-12-23,-34.94,Subway,Transport
2025-12-23,-101.85,Internet,Utilities
2025-12-23,-186.48,Spotify,Entertainment
2025-12-23,-1229.82,Monthly Rent,Rent
2025-12-23,2511.36,Salary Deposit,Income
2025-12-23,-175.85,Fast Food,Food
2025-12-23,-22.91,Flight,Transport
2025-12-23,-1067.39,Monthly Rent,Rent
2025-12-23,-171.66,Gas Station,Transport
2025-12-23,4614.88,Salary Deposit,Income
2025-12-23,-150.9,Coffee Shop,Food
2025-12-23,-180.08,Phone Bill,Utilities
2025-12-23,-1331.43,Monthly Rent,Rent
2025-12-23,-1379.27,Monthly Rent,Rent
2025-12-23,-148.01,Groceries,Food
2025-12-23,-161.74,Cinema,Entertainment
2025-12-23,-129.2,Coffee Shop,Food
2025-12-23,-82.04,Subway,Transport
2025-12-23,-159.16,Gas Station,Transport
2025-12-23,4380.75,Salary Deposit,Income
2025-12-23,-107.62,Phone Bill,Utilities
2025-12-23,-14.77,Cinema,Entertainment
2025-12-23,-37.19,Gas Station,Transport
2025-12-23,2783.83,Salary Deposit,Income
2025-12-23,3191.91,Salary Deposit,Income
2025-12-23,-1331.74,Monthly Rent,Rent
2025-12-23,-1116.42,Monthly Rent,Rent
2025-12-23,-161.72,Water Bill,Utilities
2025-12-23,4472.98,Salary Deposit,Income
2025-12-23,-178.81,Phone Bill,Utilities
2025-12-23,-13.16,Gas Station,Transport
2025-12-23,-96.62,Groceries,Food
2025-12-23,-119.07,Groceries,Food
2025-12-23,-81.41,Spotify,Entertainment
2025-12-23,-18.64,Spotify,Entertainment
2025-12-23,-160.66,Fast Food,Food
2025-12-23,2083.64,Salary Deposit,Income
2025-12-23,-192.95,Electric Bill,Utilities
2025-12-23,-183.17,Subway,Transport
2025-12-24,-117.04,Fast Food,Food
2025-12-24,-192.11,Uber,Transport
2025-12-24,3098.15,Salary Deposit,Income
2025-12-24,4012.56,Salary Deposit,Income
2025-12-24,-1389.67,Monthly Rent,Rent
2025-12-24,-121.46,Flight,Transport
2025-12-24,3050.49,Salary Deposit,Income
2025-12-24,-1231.43,Monthly Rent,Rent
2025-12-24,2888.52,Salary Deposit,Income
2025-12-24,4973.4,Salary Deposit,Income
2025-12-24,2764.84,Salary Deposit,Income
2025-12-24,-1328.48,Monthly Rent,Rent
2025-12-24,-103.83,Subway,Transport
2025-12-24,-1049.49,Monthly Rent,Rent
2025-12-24,-157.91,Groceries,Food
2025-12-24,-10.9,Spotify,Entertainment
2025-12-24,-88.52,Coffee Shop,Food
2025-12-24,-1032.45,Monthly Rent,Rent
2025-12-24,3463.38,Salary Deposit,Income
2025-12-24,-1373.98,Monthly Rent,Rent
2025-12-24,-41.33,Coffee Shop,Food
2025-12-24,-1219.18,Monthly Rent,Rent
2025-12-24,-87.88,Phone Bill,Utilities
2025-12-24,-169.79,Cinema,Entertainment
2025-12-24,-192.77,Restaurant,Food
2025-12-24,-58.45,Water Bill,Utilities
2025-12-24,2735.94,Salary Deposit,Income
2025-12-24,-31.76,Restaurant,Food
2025-12-24,3482.68,Salary Deposit,Income
2025-12-24,-67.66,Spotify,Entertainment
2025-12-24,-79.5,Electric Bill,Utilities
2025-12-24,-1210.85,Monthly Rent,Rent
2025-12-24,-142.76,Electric Bill,Utilities
2025-12-24,3939.19,Salary Deposit,Income
2025-12-24,-1178.12,Monthly Rent,Rent
2025-12-24,-55.69,Netflix,Entertainment
2025-12-24,-163.34,Coffee Shop,Food
2025-12-24,-1426.42,Monthly Rent,Rent
2025-12-24,2302.26,Salary Deposit,Income
2025-12-24,-128.2,Restaurant,Food
2025-12-24,3757.4,Salary Deposit,Income
2025-12-24,3854.98,Salary Deposit,Income
2025-12-24,-1149.51,Monthly Rent,Rent
2025-12-24,2442.22,Salary Deposit,Income
2025-12-24,4245.09,Salary Deposit,Income
2025-12-24,-1175.56,Monthly Rent,Rent
2025-12-24,-1297.07,Monthly Rent,Rent
2025-12-24,-1002.26,Monthly Rent,Rent
2025-12-24,-125.21,Cinema,Entertainment
2025-12-25,4986.11,Salary Deposit,Income
2025-12-25,2289.51,Salary Deposit,Income
2025-12-25,-95.57,Flight,Transport
2025-12-25,3953.67,Salary Deposit,Income
2025-12-25,-1172.47,Monthly Rent,Rent
2025-12-25,-112.62,Spotify,Entertainment
2025-12-25,-90.11,Phone Bill,Utilities
2025-12-25,-123.48,Netflix,Entertainment
2025-12-25,4728.28,Salary Deposit,Income
2025-12-25,3257.84,Salary Deposit,Income
2025-12-25,3617.98,Salary Deposit,Income
2025-12-25,-147.94,Flight,Transport
2025-12-25,-1344.38,Monthly Rent,Rent
2025-12-25,3166.42,Salary Deposit,Income
2025-12-25,-58.15,Cinema,Entertainment
2025-12-25,-64.74,Flight,Transport
2025-12-25,-41.31,Spotify,Entertainment
2025-12-25,-34.3,Phone Bill,Utilities
2025-12-25,-28.92,Uber,Transport
2025-12-25,-1350.79,Monthly Rent,Rent
2025-12-25,-68.53,Flight,Transport
2025-12-25,-1303.8,Monthly Rent,Rent
2025-12-25,-43.8,Spotify,Entertainment
2025-12-25,-140.72,Electric Bill,Utilities
2025-12-25,2513.21,Salary Deposit,Income
2025-12-25,2064.62,Salary Deposit,Income
2025-12-25,-162.82,Flight,Transport
2025-12-25,3566.87,Salary Deposit,Income
2025-12-25,2541.55,Salary Deposit,Income
2025-12-25,-129.34,Subway,Transport
2025-12-25,4833.43,Salary Deposit,Income
2025-12-25,-114.87,Fast Food,Food
2025-12-25,3812.18,Salary Deposit,Income
2025-12-25,-1221.46,Monthly Rent,Rent
2025-12-25,-1406.99,Monthly Rent,Rent
2025-12-25,-175.27,Gas Station,Transport
2025-12-25,-1081.65,Monthly Rent,Rent
2025-12-25,-172.53,Fast Food,Food
2025-12-25,-174.48,Restaurant,Food
2025-12-25,3105.78,Salary Deposit,Income
2025-12-25,-183.94,Spotify,Entertainment
2025-12-25,-1040.95,Monthly Rent,Rent
2025-12-25,-66.22,Restaurant,Food
2025-12-25,-160.75,Electric Bill,Utilities
2025-12-25,-69.25,Groceries,Food
2025-12-25,-1420.63,Monthly Rent,Rent
2025-12-25,-119.46,Groceries,Food
2025-12-25,-72.14,Spotify,Entertainment
2025-12-25,-1079.23,Monthly Rent,Rent
2025-12-25,-193.36,Groceries,Food
2025-12-25,-35.31,Internet,Utilities
2025-12-25,-1262.68,Monthly Rent,Rent
2025-12-25,-1314.88,Monthly Rent,Rent
2025-12-25,-119.56,Spotify,Entertainment
2025-12-26,-107.97,Spotify,Entertainment
2025-12-26,-29.88,Coffee Shop,Food
2025-12-26,-131.95,Concert,Entertainment
2025-12-26,-76.8,Restaurant,Food
2025-12-26,-171.89,Internet,Utilities
2025-12-26,-39.91,Subway,Transport
2025-12-26,-62.59,Netflix,Entertainment
2025-12-26,-62.96,Flight,Transport
2025-12-26,-136.22,Coffee Shop,Food
2025-12-26,-165.74,Netflix,Entertainment
2025-12-26,-158.45,Netflix,Entertainment
2025-12-26,-143.56,Fast Food,Food
2025-12-26,3576.93,Salary Deposit,Income
2025-12-26,-18.01,Coffee Shop,Food
2025-12-26,-171.04,Concert,Entertainment
2025-12-26,-174.62,Phone Bill,Utilities
2025-12-26,-1487.55,Monthly Rent,Rent
2025-12-26,-155.88,Concert,Entertainment
2025-12-26,-1052.79,Monthly Rent,Rent
2025-12-26,3242.74,Salary Deposit,Income
2025-12-26,-48.92,Fast Food,Food
2025-12-26,-1096.22,Monthly Rent,Rent
2025-12-26,-153.71,Concert,Entertainment
2025-12-26,-1490.92,Monthly Rent,Rent
2025-12-26,-637.23,Electric Bill,Utilities
2025-12-26,-74.26,Phone Bill,Utilities
2025-12-26,-1417.22,Monthly Rent,Rent
2025-12-26,3434.86,Salary Deposit,Income
2025-12-26,-153.71,Netflix,Entertainment
2025-12-26,-170.9,Restaurant,Food
2025-12-26,-167.75,Netflix,Entertainment
2025-12-26,-38.59,Cinema,Entertainment
2025-12-26,-97.84,Electric Bill,Utilities
2025-12-26,-84.39,Fast Food,Food
2025-12-26,-1110.78,Monthly Rent,Rent
2025-12-26,-47.82,Concert,Entertainment
2025-12-26,4382.0,Salary Deposit,Income
2025-12-26,-87.42,Netflix,Entertainment
2025-12-26,-158.03,Water Bill,Utilities
2025-12-26,-127.43,Flight,Transport
2025-12-26,-1474.21,Monthly Rent,Rent
2025-12-26,-84.15,Phone Bill,Utilities
2025-12-26,-1253.1,Monthly Rent,Rent
2025-12-26,-48.84,Concert,Entertainment
2025-12-26,-195.6,Flight,Transport
2025-12-26,-1156.22,Monthly Rent,Rent
2025-12-26,-147.48,Coffee Shop,Food
2025-12-26,-1336.4,Monthly Rent,Rent
2025-12-26,-11.77,Uber,Transport
2025-12-26,3478.81,Salary Deposit,Income
2025-12-26,2712.07,Salary Deposit,Income
2025-12-26,-185.54,Uber,Transport
2025-12-26,-58.76,Water Bill,Utilities
2025-12-26,-196.35,Fast Food,Food
2025-12-27,-183.06,Fast Food,Food
2025-12-27,-1415.83,Monthly Rent,Rent
2025-12-27,-112.45,Restaurant,Food
2025-12-27,-83.17,Cinema,Entertainment
2025-12-27,-126.1,Water Bill,Utilities
2025-12-27,-270.55,Electric Bill,Utilities
2025-12-27,-190.65,Coffee Shop,Food
2025-12-27,-1125.86,Monthly Rent,Rent
2025-12-27,-160.76,Internet,Utilities
2025-12-27,-62.51,Restaurant,Food
2025-12-27,-1008.2,Monthly Rent,Rent
2025-12-27,-35.67,Flight,Transport
2025-12-27,-27.94,Groceries,Food
2025-12-27,-45.33,Subway,Transport
2025-12-27,-126.92,Spotify,Entertainment
2025-12-27,-158.17,Phone Bill,Utilities
2025-12-27,-1171.27,Monthly Rent,Rent
2025-12-27,-1456.55,Monthly Rent,Rent
2025-12-27,-121.68,Internet,Utilities
2025-12-27,-18.52,Water Bill,Utilities
2025-12-27,-177.53,Cinema,Entertainment
2025-12-27,2852.72,Salary Deposit,Income
2025-12-27,-1368.83,Monthly Rent,Rent
2025-12-27,-21.92,Netflix,Entertainment
2025-12-27,-188.45,Spotify,Entertainment
2025-12-27,-126.49,Coffee Shop,Food
2025-12-27,-178.16,Groceries,Food
2025-12-27,-87.1,Electric Bill,Utilities
2025-12-27,-111.28,Netflix,Entertainment
2025-12-27,-43.87,Subway,Transport
2025-12-27,-133.29,Electric Bill,Utilities
2025-12-27,-14.88,Concert,Entertainment
2025-12-27,3621.27,Salary Deposit,Income
2025-12-27,-113.19,Internet,Utilities
2025-12-27,-59.6,Restaurant,Food
2025-12-27,-19.6,Coffee Shop,Food
2025-12-27,-1271.11,Monthly Rent,Rent
2025-12-27,-147.16,Coffee Shop,Food
2025-12-27,-300.27,Phone Bill,Utilities
2025-12-27,-1147.76,Monthly Rent,Rent
2025-12-27,-174.64,Flight,Transport
2025-12-27,-169.79,Subway,Transport
2025-12-27,4173.83,Salary Deposit,Income
2025-12-27,-573.29,Netflix,Entertainment
2025-12-27,-194.66,Spotify,Entertainment
2025-12-27,-1440.04,Monthly Rent,Rent
2025-12-27,-107.4,Fast Food,Food
2025-12-27,2770.58,Salary Deposit,Income
2025-12-27,-183.22,Electric Bill,Utilities
2025-12-27,-1446.77,Monthly Rent,Rent
2025-12-27,-196.37,Groceries,Food
2025-12-27,-153.51,Uber,Transport
2025-12-28,-50.47,Electric Bill,Utilities
2025-12-28,-149.31,Fast Food,Food
2025-12-28,-120.61,Groceries,Food
2025-12-28,-1337.15,Monthly Rent,Rent
2025-12-28,-1466.05,Monthly Rent,Rent
2025-12-28,-45.93,Water Bill,Utilities
2025-12-28,-12.24,Internet,Utilities
2025-12-28,-134.09,Subway,Transport
2025-12-28,-1015.14,Monthly Rent,Rent
2025-12-28,-144.08,Electric Bill,Utilities
2025-12-28,-86.22,Water Bill,Utilities
2025-12-28,-148.23,Fast Food,Food
2025-12-28,-138.56,Internet,Utilities
2025-12-28,-138.85,Flight,Transport
2025-12-28,-26.35,Groceries,Food
2025-12-28,2650.14,Salary Deposit,Income
2025-12-28,-166.22,Concert,Entertainment
2025-12-28,-82.62,Internet,Utilities
2025-12-28,-66.89,Netflix,Entertainment
2025-12-28,3677.72,Salary Deposit,Income
2025-12-28,-46.35,Netflix,Entertainment
2025-12-28,-98.46,Netflix,Entertainment
2025-12-28,-192.64,Fast Food,Food
2025-12-28,-198.9,Flight,Transport
2025-12-28,-186.43,Netflix,Entertainment
2025-12-28,4218.41,Salary Deposit,Income
2025-12-28,-177.58,Phone Bill,Utilities
2025-12-28,3499.43,Salary Deposit,Income
2025-12-28,-128.31,Flight,Transport
2025-12-28,2448.86,Salary Deposit,Income
2025-12-28,3344.39,Salary Deposit,Income
2025-12-28,-139.08,Internet,Utilities
2025-12-28,-76.89,Groceries,Food
2025-12-28,-130.73,Spotify,Entertainment
2025-12-28,2369.58,Salary Deposit,Income
2025-12-28,-41.6,Internet,Utilities
2025-12-28,-59.42,Fast Food,Food
2025-12-28,-61.15,Concert,Entertainment
2025-12-28,-150.15,Coffee Shop,Food
2025-12-28,-113.67,Electric Bill,Utilities
2025-12-28,-134.57,Subway,Transport
2025-12-28,4768.58,Salary Deposit,Income
2025-12-28,-17.96,Spotify,Entertainment
2025-12-28,-56.32,Internet,Utilities
2025-12-28,-17.29,Water Bill,Utilities
2025-12-28,3468.04,Salary Deposit,Income
2025-12-28,-148.06,Flight,Transport
2025-12-28,3433.95,Salary Deposit,Income
2025-12-28,-43.26,Phone Bill,Utilities
2025-12-28,-88.4,Concert,Entertainment
2025-12-28,-89.49,Internet,Utilities
2025-12-28,4920.89,Salary Deposit,Income
2025-12-28,-71.48,Concert,Entertainment
2025-12-28,-117.65,Groceries,Food
2025-12-28,-95.7,Phone Bill,Utilities
2025-12-28,-74.62,Subway,Transport
2025-12-29,-1425.86,Monthly Rent,Rent
2025-12-29,-195.57,Fast Food,Food
2025-12-29,-13.78,Uber,Transport
2025-12-29,4414.24,Salary Deposit,Income
2025-12-29,-145.06,Fast Food,Food
2025-12-29,-35.64,Restaurant,Food
2025-12-29,-195.51,Water Bill,Utilities
2025-12-29,3797.7,Salary Deposit,Income
2025-12-29,-1208.92,Monthly Rent,Rent
2025-12-29,-183.12,Restaurant,Food
2025-12-29,-125.37,Water Bill,Utilities
2025-12-29,-179.73,Uber,Transport
2025-12-29,-99.88,Uber,Transport
2025-12-29,-70.86,Flight,Transport
2025-12-29,-1172.56,Monthly Rent,Rent
2025-12-29,-73.36,Restaurant,Food
2025-12-29,-60.73,Netflix,Entertainment
2025-12-29,-153.71,Uber,Transport
2025-12-29,-1031.37,Monthly Rent,Rent
2025-12-29,-116.17,Gas Station,Transport
2025-12-29,-17.41,Concert,Entertainment
2025-12-29,-121.04,Netflix,Entertainment
2025-12-29,4721.23,Salary Deposit,Income
2025-12-29,-101.45,Electric Bill,Utilities
2025-12-29,-67.06,Internet,Utilities
2025-12-29,-1390.45,Monthly Rent,Rent
2025-12-29,-1278.66,Monthly Rent,Rent
2025-12-29,-102.49,Spotify,Entertainment
2025-12-29,-41.91,Uber,Transport
2025-12-29,-24.56,Internet,Utilities
2025-12-29,-175.11,Restaurant,Food
2025-12-29,-118.61,Restaurant,Food
2025-12-29,3034.92,Salary Deposit,Income
2025-12-29,-17.48,Water Bill,Utilities
2025-12-29,-145.11,Fast Food,Food
2025-12-29,-18.81,Spotify,Entertainment
2025-12-29,-72.08,Restaurant,Food
2025-12-29,-184.9,Coffee Shop,Food
2025-12-29,-156.12,Phone Bill,Utilities
2025-12-29,-115.88,Phone Bill,Utilities
2025-12-29,-42.79,Subway,Transport
2025-12-29,3431.27,Salary Deposit,Income
2025-12-29,-188.51,Electric Bill,Utilities
2025-12-29,-38.93,Gas Station,Transport
2025-12-29,-121.84,Coffee Shop,Food
2025-12-29,-1191.68,Monthly Rent,Rent
2025-12-29,-90.93,Coffee Shop,Food
2025-12-29,3550.58,Salary Deposit,Income
2025-12-29,-33.57,Spotify,Entertainment
2025-12-29,4462.13,Salary Deposit,Income
2025-12-29,2154.36,Salary Deposit,Income
2025-12-29,-59.21,Cinema,Entertainment
2025-12-29,-29.63,Gas Station,Transport
2025-12-29,-151.16,Electric Bill,Utilities
2025-12-30,-170.4,Phone Bill,Utilities
2025-12-30,4812.99,Salary Deposit,Income
2025-12-30,-140.41,Coffee Shop,Food
2025-12-30,-183.55,Uber,Transport
2025-12-30,-26.88,Concert,Entertainment
2025-12-30,-113.64,Fast Food,Food
2025-12-30,-83.6,Water Bill,Utilities
2025-12-30,2046.76,Salary Deposit,Income
2025-12-30,2740.21,Salary Deposit,Income
2025-12-30,-1160.74,Monthly Rent,Rent
2025-12-30,-81.52,Cinema,Entertainment
2025-12-30,-103.27,Flight,Transport
2025-12-30,-66.59,Gas Station,Transport
2025-12-30,-36.13,Subway,Transport
2025-12-30,-1325.79,Monthly Rent,Rent
2025-12-30,-1346.22,Monthly Rent,Rent
2025-12-30,-122.5,Groceries,Food
2025-12-30,-1163.02,Monthly Rent,Rent
2025-12-30,-126.38,Electric Bill,Utilities
2025-12-30,3922.19,Salary Deposit,Income
2025-12-30,-37.11,Uber,Transport
2025-12-30,-89.05,Concert,Entertainment
2025-12-30,-194.41,Coffee Shop,Food
2025-12-30,-1022.49,Monthly Rent,Rent
2025-12-30,-66.97,Netflix,Entertainment
2025-12-30,-1387.98,Monthly Rent,Rent
2025-12-30,4385.63,Salary Deposit,Income
2025-12-30,-169.47,Coffee Shop,Food
2025-12-30,3478.59,Salary Deposit,Income
2025-12-30,-88.48,Restaurant,Food
2025-12-30,-1283.65,Monthly Rent,Rent
2025-12-30,-127.58,Fast Food,Food
2025-12-30,-143.69,Restaurant,Food
2025-12-30,-115.64,Netflix,Entertainment
2025-12-30,-123.39,Concert,Entertainment
2025-12-30,-78.62,Fast Food,Food
2025-12-30,-169.62,Coffee Shop,Food
2025-12-30,-186.49,Phone Bill,Utilities
2025-12-30,-1226.12,Monthly Rent,Rent
2025-12-30,-16.21,Cinema,Entertainment
2025-12-30,-18.5,Groceries,Food
2025-12-30,-82.22,Uber,Transport
2025-12-30,-38.98,Water Bill,Utilities
2025-12-30,-94.83,Flight,Transport
2025-12-30,-140.15,Electric Bill,Utilities
2025-12-30,-162.11,Electric Bill,Utilities
2025-12-30,-1494.68,Monthly Rent,Rent
2025-12-30,-43.0,Cinema,Entertainment
2025-12-30,4922.86,Salary Deposit,Income
2025-12-30,-32.48,Internet,Utilities
